ID,Clase,Escuela,Turno,Sesion,Fecha,Hora,Aplicador,Tablet,Versión App
,,,,,,,,,241017
ID,task,trialCode,target,visual1,visual2,visual3,visual4,corrResp,numSyll,numPhon,struct,syllPos,trialType,audio1,audio2,numPrac,taskPos,trialPos,targetPos,resp,acierto,RT,session
,lettersN,LN_T_04,F,F,P,S,NA,F,NA,NA,NA,NA,2,F,NA,0,3,8,1,F,True,1.312622,
,lettersN,LN_T_21,Y,Y,V,D,NA,Y,NA,NA,NA,NA,2,Y,NA,0,3,9,1,Y,True,2.964111,
,lettersN,LN_T_15,R,R,P,C,NA,R,NA,NA,NA,NA,2,R,NA,0,3,10,0,R,True,3.456329,
,lettersN,LN_T_16,S,S,Z,Y,NA,S,NA,NA,NA,NA,2,S,NA,0,3,11,2,S,True,4.472443,
,lettersN,LN_T_20,X,X,K,L,NA,X,NA,NA,NA,NA,2,X,NA,0,3,12,2,X,True,5.007782,
,lettersN,LN_T_13,P,P,R,X,NA,P,NA,NA,NA,NA,2,P,NA,0,3,13,2,P,True,1.507813,
,lettersN,LN_T_12,Ñ,Ñ,M,B,NA,Ñ,NA,NA,NA,NA,2,Ñ,NA,0,3,14,2,Ñ,True,6.51236,
,lettersN,LN_T_19,W,W,M,G,NA,W,NA,NA,NA,NA,2,W,NA,0,3,15,1,W,True,5.45575,
,lettersN,LN_T_18,V,V,M,F,NA,V,NA,NA,NA,NA,2,V,NA,0,3,16,1,V,True,6.01239,
,lettersN,LN_T_02,C,C,Q,J,NA,C,NA,NA,NA,NA,2,C,NA,0,3,17,1,C,True,3.452301,
,lettersN,LN_T_05,G,G,Q,L,NA,G,NA,NA,NA,NA,2,G,NA,0,3,18,1,G,True,1.135254,
,lettersN,LN_T_09,L,L,J,R,NA,L,NA,NA,NA,NA,2,L,NA,0,3,19,0,L,True,1.171814,
,lettersN,LN_T_08,K,K,X,S,NA,K,NA,NA,NA,NA,2,K,NA,0,3,20,1,K,True,7.819946,
,lettersN,LN_T_01,B,B,R,N,NA,B,NA,NA,NA,NA,2,B,NA,0,3,21,0,B,True,2.480621,
,lettersN,LN_T_07,J,J,Y,C,NA,J,NA,NA,NA,NA,2,J,NA,0,3,22,2,J,True,3.436249,
,lettersS,LS_T_22,z,Z,F,R,NA,Z,NA,NA,NA,NA,2,s,NA,0,4,1,1,Z,True,53.12436,
,lettersS,LS_T_11,m,M,W,L,NA,M,NA,NA,NA,NA,2,m,NA,0,4,2,0,M,True,15.72189,
