ID,Clase,Escuela,Turno,Sesion,Fecha,Hora,Aplicador,Tablet,Versión App
000000,A,000,NA,1,111618,140710,BF,000,241017
 ID,task,trial_Code,freq,audioL,audioR,cond,trialType,audio1,numPrac,taskPos,trialPos,resp,RT,contador,session
000000,tapping,TP_P_01,1.67,NA,NA,NA,1,1con67[check],0,1,1,NA,16.52809,57,1
000000,tapping,TP_P_01,1.67,NA,NA,NA,1,1con67[check],0,1,1,NA,17.1316,58,1
000000,tapping,TP_P_01,1.67,NA,NA,NA,1,1con67[check],0,1,1,NA,17.61679,59,1
000000,tapping,TP_P_01,1.67,NA,NA,NA,1,1con67[check],0,1,1,NA,18.22005,60,1
000000,tapping,TP_P_01,1.67,NA,NA,NA,1,1con67[check],0,1,1,NA,18.77182,61,1
000000,tapping,TP_P_01,1.67,NA,NA,NA,1,1con67[check],0,1,1,NA,19.34375,62,1
000000,tapping,TP_P_01,1.67,NA,NA,NA,1,1con67[check],0,1,1,NA,19.87976,63,1
000000,tapping,TP_P_01,1.67,NA,NA,NA,1,1con67[check],0,1,1,NA,20.51526,64,1
000000,tapping,TP_P_01,1.67,NA,NA,NA,1,1con67[check],0,1,1,NA,21.10127,65,1
000000,tapping,TP_P_01,1.67,NA,NA,NA,1,1con67[check],0,1,1,NA,21.65329,66,1
000000,tapping,TP_T_02,2,NA,NA,NA,2,2 hz,0,1,1,NA,1.02166,67,1
000000,tapping,TP_T_02,2,NA,NA,NA,2,2 hz,0,1,1,NA,1.672691,68,1
000000,tapping,TP_T_02,2,NA,NA,NA,2,2 hz,0,1,1,NA,2.309151,69,1
000000,tapping,TP_T_02,2,NA,NA,NA,2,2 hz,0,1,1,NA,2.926529,70,1
000000,tapping,TP_T_02,2,NA,NA,NA,2,2 hz,0,1,1,NA,3.582237,71,1
000000,tapping,TP_T_02,2,NA,NA,NA,2,2 hz,0,1,1,NA,4.226234,72,1
000000,tapping,TP_T_02,2,NA,NA,NA,2,2 hz,0,1,1,NA,4.833923,73,1
000000,tapping,TP_T_02,2,NA,NA,NA,2,2 hz,0,1,1,NA,5.475975,74,1
000000,tapping,TP_T_02,2,NA,NA,NA,2,2 hz,0,1,1,NA,6.070702,75,1
000000,tapping,TP_T_02,2,NA,NA,NA,2,2 hz,0,1,1,NA,6.680016,76,1
000000,tapping,TP_T_02,2,NA,NA,NA,2,2 hz,0,1,1,NA,7.284241,77,1
000000,tapping,TP_T_02,2,NA,NA,NA,2,2 hz,0,1,1,NA,7.904091,78,1
000000,tapping,TP_T_02,2,NA,NA,NA,2,2 hz,0,1,1,NA,8.506607,79,1
000000,tapping,TP_T_02,2,NA,NA,NA,2,2 hz,0,1,1,NA,9.159622,80,1
000000,tapping,TP_T_02,2,NA,NA,NA,2,2 hz,0,1,1,NA,9.795692,81,1
000000,tapping,TP_T_02,2,NA,NA,NA,2,2 hz,0,1,1,NA,10.41753,82,1
000000,tapping,TP_T_02,2,NA,NA,NA,2,2 hz,0,1,1,NA,10.98348,83,1
000000,tapping,TP_T_02,2,NA,NA,NA,2,2 hz,0,1,1,NA,11.68781,84,1
000000,tapping,TP_T_02,2,NA,NA,NA,2,2 hz,0,1,1,NA,12.30808,85,1
000000,tapping,TP_T_02,2,NA,NA,NA,2,2 hz,0,1,1,NA,12.94378,86,1
000000,tapping,TP_T_02,2,NA,NA,NA,2,2 hz,0,1,1,NA,13.63214,87,1
000000,tapping,TP_T_02,2,NA,NA,NA,2,2 hz,0,1,1,NA,14.28647,88,1
000000,tapping,TP_T_02,2,NA,NA,NA,2,2 hz,0,1,1,NA,14.86137,89,1
000000,tapping,TP_T_02,2,NA,NA,NA,2,2 hz,0,1,1,NA,15.52357,90,1
000000,tapping,TP_T_02,2,NA,NA,NA,2,2 hz,0,1,1,NA,18.12646,91,1
000000,tapping,TP_T_02,2,NA,NA,NA,2,2 hz,0,1,1,NA,18.6563,92,1
000000,tapping,TP_T_02,2,NA,NA,NA,2,2 hz,0,1,1,NA,19.27607,93,1
000000,tapping,TP_T_02,2,NA,NA,NA,2,2 hz,0,1,1,NA,19.89551,94,1
000000,tapping,TP_T_01,1,NA,NA,NA,2,1 Hz,0,1,2,NA,1.077583,95,1
000000,tapping,TP_T_01,1,NA,NA,NA,2,1 Hz,0,1,2,NA,1.707657,96,1
